party_prediction,county_fips,county_name,state_fips,state_code
R,047141,PUTNAM COUNTY,047000,TN
R,047143,RHEA COUNTY,047000,TN
R,047145,ROANE COUNTY,047000,TN
R,047147,ROBERTSON COUNTY,047000,TN
R,047149,RUTHERFORD COUNTY,047000,TN
R,047151,SCOTT COUNTY,047000,TN
R,047153,SEQUATCHIE COUNTY,047000,TN
R,047155,SEVIER COUNTY,047000,TN
D,047157,SHELBY COUNTY,047000,TN
R,047159,SMITH COUNTY,047000,TN
R,047161,STEWART COUNTY,047000,TN
R,047163,SULLIVAN COUNTY,047000,TN
R,047165,SUMNER COUNTY,047000,TN
R,047167,TIPTON COUNTY,047000,TN
R,047169,TROUSDALE COUNTY,047000,TN
R,047171,UNICOI COUNTY,047000,TN
R,047173,UNION COUNTY,047000,TN
R,047175,VAN BUREN COUNTY,047000,TN
R,047177,WARREN COUNTY,047000,TN
R,047179,WASHINGTON COUNTY,047000,TN
R,047181,WAYNE COUNTY,047000,TN
R,047183,WEAKLEY COUNTY,047000,TN
R,047185,WHITE COUNTY,047000,TN
R,047187,WILLIAMSON COUNTY,047000,TN
R,047189,WILSON COUNTY,047000,TN
R,048001,ANDERSON COUNTY,048000,TX
R,048003,ANDREWS COUNTY,048000,TX
R,048005,ANGELINA COUNTY,048000,TX
R,048007,ARANSAS COUNTY,048000,TX
R,048009,ARCHER COUNTY,048000,TX
R,048011,ARMSTRONG COUNTY,048000,TX
R,048013,ATASCOSA COUNTY,048000,TX
R,048015,AUSTIN COUNTY,048000,TX
R,048017,BAILEY COUNTY,048000,TX
R,048019,BANDERA COUNTY,048000,TX
R,048021,BASTROP COUNTY,048000,TX
R,048023,BAYLOR COUNTY,048000,TX
R,048025,BEE COUNTY,048000,TX
R,048027,BELL COUNTY,048000,TX
D,048029,BEXAR COUNTY,048000,TX
R,048031,BLANCO COUNTY,048000,TX
R,048033,BORDEN COUNTY,048000,TX
R,048035,BOSQUE COUNTY,048000,TX
R,048037,BOWIE COUNTY,048000,TX
R,048039,BRAZORIA COUNTY,048000,TX
R,048041,BRAZOS COUNTY,048000,TX
R,048043,BREWSTER COUNTY,048000,TX
R,048045,BRISCOE COUNTY,048000,TX
D,048047,BROOKS COUNTY,048000,TX
R,048049,BROWN COUNTY,048000,TX
R,048051,BURLESON COUNTY,048000,TX
R,048053,BURNET COUNTY,048000,TX
R,048055,CALDWELL COUNTY,048000,TX
R,048057,CALHOUN COUNTY,048000,TX
R,048059,CALLAHAN COUNTY,048000,TX
D,048061,CAMERON COUNTY,048000,TX
R,048063,CAMP COUNTY,048000,TX
R,048065,CARSON COUNTY,048000,TX
R,048067,CASS COUNTY,048000,TX
R,048069,CASTRO COUNTY,048000,TX
R,048071,CHAMBERS COUNTY,048000,TX
R,048073,CHEROKEE COUNTY,048000,TX
R,048075,CHILDRESS COUNTY,048000,TX
R,048077,CLAY COUNTY,048000,TX
R,048079,COCHRAN COUNTY,048000,TX
R,048081,COKE COUNTY,048000,TX
R,048083,COLEMAN COUNTY,048000,TX
R,048085,COLLIN COUNTY,048000,TX
R,048087,COLLINGSWORTH COUNTY,048000,TX
R,048089,COLORADO COUNTY,048000,TX
R,048091,COMAL COUNTY,048000,TX
R,048093,COMANCHE COUNTY,048000,TX
R,048095,CONCHO COUNTY,048000,TX
R,048097,COOKE COUNTY,048000,TX
R,048099,CORYELL COUNTY,048000,TX
R,048101,COTTLE COUNTY,048000,TX
R,048103,CRANE COUNTY,048000,TX
R,048105,CROCKETT COUNTY,048000,TX
R,048107,CROSBY COUNTY,048000,TX
D,048109,CULBERSON COUNTY,048000,TX
R,048111,DALLAM COUNTY,048000,TX
R,048113,DALLAS COUNTY,048000,TX
R,048115,DAWSON COUNTY,048000,TX
R,048117,DEAF SMITH COUNTY,048000,TX
R,048119,DELTA COUNTY,048000,TX
R,048121,DENTON COUNTY,048000,TX
R,048123,DEWITT COUNTY,048000,TX
R,048125,DICKENS COUNTY,048000,TX
D,048127,DIMMIT COUNTY,048000,TX
R,048129,DONLEY COUNTY,048000,TX
D,048131,DUVAL COUNTY,048000,TX
R,048133,EASTLAND COUNTY,048000,TX
R,048135,ECTOR COUNTY,048000,TX
R,048137,EDWARDS COUNTY,048000,TX
R,048139,ELLIS COUNTY,048000,TX
D,048141,EL PASO COUNTY,048000,TX
R,048143,ERATH COUNTY,048000,TX
R,048145,FALLS COUNTY,048000,TX
R,048147,FANNIN COUNTY,048000,TX
R,048149,FAYETTE COUNTY,048000,TX
R,048151,FISHER COUNTY,048000,TX
R,048153,FLOYD COUNTY,048000,TX
R,048155,FOARD COUNTY,048000,TX
R,048157,FORT BEND COUNTY,048000,TX
R,048159,FRANKLIN COUNTY,048000,TX
R,048161,FREESTONE COUNTY,048000,TX
D,048163,FRIO COUNTY,048000,TX
R,048165,GAINES COUNTY,048000,TX
R,048167,GALVESTON COUNTY,048000,TX
R,048169,GARZA COUNTY,048000,TX
R,048171,GILLESPIE COUNTY,048000,TX
R,048173,GLASSCOCK COUNTY,048000,TX
R,048175,GOLIAD COUNTY,048000,TX
R,048177,GONZALES COUNTY,048000,TX
R,048179,GRAY COUNTY,048000,TX
R,048181,GRAYSON COUNTY,048000,TX
R,048183,GREGG COUNTY,048000,TX
R,048185,GRIMES COUNTY,048000,TX
R,048187,GUADALUPE COUNTY,048000,TX
R,048189,HALE COUNTY,048000,TX
R,048191,HALL COUNTY,048000,TX
R,048193,HAMILTON COUNTY,048000,TX
R,048195,HANSFORD COUNTY,048000,TX
R,048197,HARDEMAN COUNTY,048000,TX
R,048199,HARDIN COUNTY,048000,TX
D,048201,HARRIS COUNTY,048000,TX
R,048203,HARRISON COUNTY,048000,TX
R,048205,HARTLEY COUNTY,048000,TX
R,048207,HASKELL COUNTY,048000,TX
R,048209,HAYS COUNTY,048000,TX
R,048211,HEMPHILL COUNTY,048000,TX
R,048213,HENDERSON COUNTY,048000,TX
D,048215,HIDALGO COUNTY,048000,TX
R,048217,HILL COUNTY,048000,TX
R,048219,HOCKLEY COUNTY,048000,TX
R,048221,HOOD COUNTY,048000,TX
R,048223,HOPKINS COUNTY,048000,TX
R,048225,HOUSTON COUNTY,048000,TX
R,048227,HOWARD COUNTY,048000,TX
R,048229,HUDSPETH COUNTY,048000,TX
R,048231,HUNT COUNTY,048000,TX
R,048233,HUTCHINSON COUNTY,048000,TX
R,048235,IRION COUNTY,048000,TX
R,048237,JACK COUNTY,048000,TX
R,048239,JACKSON COUNTY,048000,TX
R,048241,JASPER COUNTY,048000,TX
R,048243,JEFF DAVIS COUNTY,048000,TX
D,048245,JEFFERSON COUNTY,048000,TX
D,048247,JIM HOGG COUNTY,048000,TX
D,048249,JIM WELLS COUNTY,048000,TX
R,048251,JOHNSON COUNTY,048000,TX
R,048253,JONES COUNTY,048000,TX
R,048255,KARNES COUNTY,048000,TX
R,048257,KAUFMAN COUNTY,048000,TX
R,048259,KENDALL COUNTY,048000,TX
R,048261,KENEDY COUNTY,048000,TX
R,048263,KENT COUNTY,048000,TX
R,048265,KERR COUNTY,048000,TX
R,048267,KIMBLE COUNTY,048000,TX
R,048269,KING COUNTY,048000,TX
R,048271,KINNEY COUNTY,048000,TX
D,048273,KLEBERG COUNTY,048000,TX
R,048275,KNOX COUNTY,048000,TX
R,048277,LAMAR COUNTY,048000,TX
R,048279,LAMB COUNTY,048000,TX
R,048281,LAMPASAS COUNTY,048000,TX
D,048283,LA SALLE COUNTY,048000,TX
R,048285,LAVACA COUNTY,048000,TX
R,048287,LEE COUNTY,048000,TX
R,048289,LEON COUNTY,048000,TX
R,048291,LIBERTY COUNTY,048000,TX
R,048293,LIMESTONE COUNTY,048000,TX
R,048295,LIPSCOMB COUNTY,048000,TX
R,048297,LIVE OAK COUNTY,048000,TX
R,048299,LLANO COUNTY,048000,TX
R,048301,LOVING COUNTY,048000,TX
R,048303,LUBBOCK COUNTY,048000,TX
R,048305,LYNN COUNTY,048000,TX
R,048307,MCCULLOCH COUNTY,048000,TX
R,048309,MCLENNAN COUNTY,048000,TX
R,048311,MCMULLEN COUNTY,048000,TX
R,048313,MADISON COUNTY,048000,TX
R,048315,MARION COUNTY,048000,TX
R,048317,MARTIN COUNTY,048000,TX
R,048319,MASON COUNTY,048000,TX
R,048321,MATAGORDA COUNTY,048000,TX
D,048323,MAVERICK COUNTY,048000,TX
R,048325,MEDINA COUNTY,048000,TX
R,048327,MENARD COUNTY,048000,TX
R,048329,MIDLAND COUNTY,048000,TX
R,048331,MILAM COUNTY,048000,TX
R,048333,MILLS COUNTY,048000,TX
R,048335,MITCHELL COUNTY,048000,TX
R,048337,MONTAGUE COUNTY,048000,TX
R,048339,MONTGOMERY COUNTY,048000,TX
R,048341,MOORE COUNTY,048000,TX
R,048343,MORRIS COUNTY,048000,TX
R,048345,MOTLEY COUNTY,048000,TX
R,048347,NACOGDOCHES COUNTY,048000,TX
R,048349,NAVARRO COUNTY,048000,TX
R,048351,NEWTON COUNTY,048000,TX
R,048353,NOLAN COUNTY,048000,TX
R,048355,NUECES COUNTY,048000,TX
R,048357,OCHILTREE COUNTY,048000,TX
R,048359,OLDHAM COUNTY,048000,TX
R,048361,ORANGE COUNTY,048000,TX
R,048363,PALO PINTO COUNTY,048000,TX
R,048365,PANOLA COUNTY,048000,TX
R,048367,PARKER COUNTY,048000,TX
R,048369,PARMER COUNTY,048000,TX
R,048371,PECOS COUNTY,048000,TX
R,048373,POLK COUNTY,048000,TX
R,048375,POTTER COUNTY,048000,TX
D,048377,PRESIDIO COUNTY,048000,TX
R,048379,RAINS COUNTY,048000,TX
R,048381,RANDALL COUNTY,048000,TX
R,048383,REAGAN COUNTY,048000,TX
R,048385,REAL COUNTY,048000,TX
R,048387,RED RIVER COUNTY,048000,TX
D,048389,REEVES COUNTY,048000,TX
R,048391,REFUGIO COUNTY,048000,TX
R,048393,ROBERTS COUNTY,048000,TX
R,048395,ROBERTSON COUNTY,048000,TX
R,048397,ROCKWALL COUNTY,048000,TX
R,048399,RUNNELS COUNTY,048000,TX
R,048401,RUSK COUNTY,048000,TX
R,048403,SABINE COUNTY,048000,TX
R,048405,SAN AUGUSTINE COUNTY,048000,TX
R,048407,SAN JACINTO COUNTY,048000,TX
R,048409,SAN PATRICIO COUNTY,048000,TX
R,048411,SAN SABA COUNTY,048000,TX
R,048413,SCHLEICHER COUNTY,048000,TX
R,048415,SCURRY COUNTY,048000,TX
R,048417,SHACKELFORD COUNTY,048000,TX
R,048419,SHELBY COUNTY,048000,TX
R,048421,SHERMAN COUNTY,048000,TX
R,048423,SMITH COUNTY,048000,TX
R,048425,SOMERVELL COUNTY,048000,TX
D,048427,STARR COUNTY,048000,TX
R,048429,STEPHENS COUNTY,048000,TX
R,048431,STERLING COUNTY,048000,TX
R,048433,STONEWALL COUNTY,048000,TX
R,048435,SUTTON COUNTY,048000,TX
R,048437,SWISHER COUNTY,048000,TX
R,048439,TARRANT COUNTY,048000,TX
R,048441,TAYLOR COUNTY,048000,TX
R,048443,TERRELL COUNTY,048000,TX
R,048445,TERRY COUNTY,048000,TX
R,048447,THROCKMORTON COUNTY,048000,TX
R,048449,TITUS COUNTY,048000,TX
R,048451,TOM GREEN COUNTY,048000,TX
D,048453,TRAVIS COUNTY,048000,TX
R,048455,TRINITY COUNTY,048000,TX
R,048457,TYLER COUNTY,048000,TX
R,048459,UPSHUR COUNTY,048000,TX
R,048461,UPTON COUNTY,048000,TX
R,048463,UVALDE COUNTY,048000,TX
D,048465,VAL VERDE COUNTY,048000,TX
R,048467,VAN ZANDT COUNTY,048000,TX
R,048469,VICTORIA COUNTY,048000,TX
R,048471,WALKER COUNTY,048000,TX
R,048473,WALLER COUNTY,048000,TX
R,048475,WARD COUNTY,048000,TX
R,048477,WASHINGTON COUNTY,048000,TX
D,048479,WEBB COUNTY,048000,TX
R,048481,WHARTON COUNTY,048000,TX
R,048483,WHEELER COUNTY,048000,TX
R,048485,WICHITA COUNTY,048000,TX
R,048487,WILBARGER COUNTY,048000,TX
D,048489,WILLACY COUNTY,048000,TX
R,048491,WILLIAMSON COUNTY,048000,TX
R,048493,WILSON COUNTY,048000,TX
R,048495,WINKLER COUNTY,048000,TX
R,048497,WISE COUNTY,048000,TX
R,048499,WOOD COUNTY,048000,TX
R,048501,YOAKUM COUNTY,048000,TX
R,048503,YOUNG COUNTY,048000,TX
D,048505,ZAPATA COUNTY,048000,TX
D,048507,ZAVALA COUNTY,048000,TX
R,049001,BEAVER COUNTY,049000,UT
R,049003,BOX ELDER COUNTY,049000,UT
R,049005,CACHE COUNTY,049000,UT
R,049007,CARBON COUNTY,049000,UT
R,049009,DAGGETT COUNTY,049000,UT
R,049011,DAVIS COUNTY,049000,UT
R,049013,DUCHESNE COUNTY,049000,UT
R,049015,EMERY COUNTY,049000,UT
R,049017,GARFIELD COUNTY,049000,UT
R,049019,GRAND COUNTY,049000,UT
R,049021,IRON COUNTY,049000,UT
R,049023,JUAB COUNTY,049000,UT
R,049025,KANE COUNTY,049000,UT
R,049027,MILLARD COUNTY,049000,UT
R,049029,MORGAN COUNTY,049000,UT
R,049031,PIUTE COUNTY,049000,UT
R,049033,RICH COUNTY,049000,UT
R,049035,SALT LAKE COUNTY,049000,UT
R,049037,SAN JUAN COUNTY,049000,UT
R,049039,SANPETE COUNTY,049000,UT
R,049041,SEVIER COUNTY,049000,UT
R,049043,SUMMIT COUNTY,049000,UT
R,049045,TOOELE COUNTY,049000,UT
R,049047,UINTAH COUNTY,049000,UT
R,049049,UTAH COUNTY,049000,UT
R,049051,WASATCH COUNTY,049000,UT
R,049053,WASHINGTON COUNTY,049000,UT
R,049055,WAYNE COUNTY,049000,UT
R,049057,WEBER COUNTY,049000,UT
D,050001,ADDISON COUNTY,050000,VT
D,050003,BENNINGTON COUNTY,050000,VT
D,050005,CALEDONIA COUNTY,050000,VT
D,050007,CHITTENDEN COUNTY,050000,VT
R,050009,ESSEX COUNTY,050000,VT
D,050011,FRANKLIN COUNTY,050000,VT
D,050013,GRAND ISLE COUNTY,050000,VT
D,050015,LAMOILLE COUNTY,050000,VT
D,050017,ORANGE COUNTY,050000,VT
D,050019,ORLEANS COUNTY,050000,VT
D,050021,RUTLAND COUNTY,050000,VT
D,050023,WASHINGTON COUNTY,050000,VT
D,050025,WINDHAM COUNTY,050000,VT
D,050027,WINDSOR COUNTY,050000,VT
R,051001,ACCOMACK COUNTY,051000,VA
D,051003,ALBEMARLE COUNTY,051000,VA
R,051005,ALLEGHANY COUNTY,051000,VA
R,051007,AMELIA COUNTY,051000,VA
R,051009,AMHERST COUNTY,051000,VA
R,051011,APPOMATTOX COUNTY,051000,VA
D,051013,ARLINGTON COUNTY,051000,VA
R,051015,AUGUSTA COUNTY,051000,VA
R,051017,BATH COUNTY,051000,VA
R,051019,BEDFORD COUNTY,051000,VA
R,051021,BLAND COUNTY,051000,VA
R,051023,BOTETOURT COUNTY,051000,VA
D,051025,BRUNSWICK COUNTY,051000,VA
R,051027,BUCHANAN COUNTY,051000,VA
D,051029,BUCKINGHAM COUNTY,051000,VA
R,051031,CAMPBELL COUNTY,051000,VA
R,051033,CAROLINE COUNTY,051000,VA
R,051035,CARROLL COUNTY,051000,VA
D,051036,CHARLES CITY COUNTY,051000,VA
R,051037,CHARLOTTE COUNTY,051000,VA
R,051041,CHESTERFIELD COUNTY,051000,VA
R,051043,CLARKE COUNTY,051000,VA
R,051045,CRAIG COUNTY,051000,VA
R,051047,CULPEPER COUNTY,051000,VA
R,051049,CUMBERLAND COUNTY,051000,VA
R,051051,DICKENSON COUNTY,051000,VA
R,051053,DINWIDDIE COUNTY,051000,VA
R,051057,ESSEX COUNTY,051000,VA
D,051059,FAIRFAX COUNTY,051000,VA
R,051061,FAUQUIER COUNTY,051000,VA
R,051063,FLOYD COUNTY,051000,VA
R,051065,FLUVANNA COUNTY,051000,VA
R,051067,FRANKLIN COUNTY,051000,VA
R,051069,FREDERICK COUNTY,051000,VA
R,051071,GILES COUNTY,051000,VA
R,051073,GLOUCESTER COUNTY,051000,VA
R,051075,GOOCHLAND COUNTY,051000,VA
R,051077,GRAYSON COUNTY,051000,VA
R,051079,GREENE COUNTY,051000,VA
D,051081,GREENSVILLE COUNTY,051000,VA
R,051083,HALIFAX COUNTY,051000,VA
R,051085,HANOVER COUNTY,051000,VA
D,051087,HENRICO COUNTY,051000,VA
R,051089,HENRY COUNTY,051000,VA
R,051091,HIGHLAND COUNTY,051000,VA
R,051093,ISLE OF WIGHT COUNTY,051000,VA
R,051095,JAMES CITY COUNTY,051000,VA
R,051097,KING AND QUEEN COUNTY,051000,VA
R,051099,KING GEORGE COUNTY,051000,VA
R,051101,KING WILLIAM COUNTY,051000,VA
R,051103,LANCASTER COUNTY,051000,VA
R,051105,LEE COUNTY,051000,VA
D,051107,LOUDOUN COUNTY,051000,VA
R,051109,LOUISA COUNTY,051000,VA
R,051111,LUNENBURG COUNTY,051000,VA
R,051113,MADISON COUNTY,051000,VA
R,051115,MATHEWS COUNTY,051000,VA
R,051117,MECKLENBURG COUNTY,051000,VA
R,051119,MIDDLESEX COUNTY,051000,VA
D,051121,MONTGOMERY COUNTY,051000,VA
R,051125,NELSON COUNTY,051000,VA
R,051127,NEW KENT COUNTY,051000,VA
D,051131,NORTHAMPTON COUNTY,051000,VA
R,051133,NORTHUMBERLAND COUNTY,051000,VA
R,051135,NOTTOWAY COUNTY,051000,VA
R,051137,ORANGE COUNTY,051000,VA
R,051139,PAGE COUNTY,051000,VA
R,051141,PATRICK COUNTY,051000,VA
R,051143,PITTSYLVANIA COUNTY,051000,VA
R,051145,POWHATAN COUNTY,051000,VA
D,051147,PRINCE EDWARD COUNTY,051000,VA
R,051149,PRINCE GEORGE COUNTY,051000,VA
D,051153,PRINCE WILLIAM COUNTY,051000,VA
R,051155,PULASKI COUNTY,051000,VA
R,051157,RAPPAHANNOCK COUNTY,051000,VA
R,051159,RICHMOND COUNTY,051000,VA
R,051161,ROANOKE COUNTY,051000,VA
R,051163,ROCKBRIDGE COUNTY,051000,VA
R,051165,ROCKINGHAM COUNTY,051000,VA
R,051167,RUSSELL COUNTY,051000,VA
R,051169,SCOTT COUNTY,051000,VA
R,051171,SHENANDOAH COUNTY,051000,VA
R,051173,SMYTH COUNTY,051000,VA
R,051175,SOUTHAMPTON COUNTY,051000,VA
R,051177,SPOTSYLVANIA COUNTY,051000,VA
R,051179,STAFFORD COUNTY,051000,VA
R,051181,SURRY COUNTY,051000,VA
D,051183,SUSSEX COUNTY,051000,VA
R,051185,TAZEWELL COUNTY,051000,VA
R,051187,WARREN COUNTY,051000,VA
R,051191,WASHINGTON COUNTY,051000,VA
D,051193,WESTMORELAND COUNTY,051000,VA
R,051195,WISE COUNTY,051000,VA
R,051197,WYTHE COUNTY,051000,VA
R,051199,YORK COUNTY,051000,VA
D,051510,ALEXANDRIA CITY,051000,VA
R,051520,BRISTOL CITY,051000,VA
R,051530,BUENA VISTA CITY,051000,VA
D,051540,CHARLOTTESVILLE CITY,051000,VA
D,051550,CHESAPEAKE CITY,051000,VA
R,051570,COLONIAL HEIGHTS CITY,051000,VA
D,051580,COVINGTON CITY,051000,VA
D,051590,DANVILLE CITY,051000,VA
D,051595,EMPORIA CITY,051000,VA
R,051600,FAIRFAX CITY,051000,VA
D,051610,FALLS CHURCH CITY,051000,VA
D,051620,FRANKLIN CITY,051000,VA
D,051630,FREDERICKSBURG CITY,051000,VA
R,051640,GALAX CITY,051000,VA
D,051650,HAMPTON CITY,051000,VA
D,051660,HARRISONBURG CITY,051000,VA
D,051670,HOPEWELL CITY,051000,VA
D,051678,LEXINGTON CITY,051000,VA
R,051680,LYNCHBURG CITY,051000,VA
D,051683,MANASSAS CITY,051000,VA
D,051685,MANASSAS PARK CITY,051000,VA
D,051690,MARTINSVILLE CITY,051000,VA
D,051700,NEWPORT NEWS CITY,051000,VA
D,051710,NORFOLK CITY,051000,VA
R,051720,NORTON CITY,051000,VA
D,051730,PETERSBURG CITY,051000,VA
R,051735,POQUOSON CITY,051000,VA
D,051740,PORTSMOUTH CITY,051000,VA
D,051750,RADFORD CITY,051000,VA
D,051760,RICHMOND CITY,051000,VA
D,051770,ROANOKE CITY,051000,VA
R,051775,SALEM CITY,051000,VA
D,051790,STAUNTON CITY,051000,VA
D,051800,SUFFOLK CITY,051000,VA
R,051810,VIRGINIA BEACH CITY,051000,VA
R,051820,WAYNESBORO CITY,051000,VA
D,051830,WILLIAMSBURG CITY,051000,VA
D,051840,WINCHESTER CITY,051000,VA
R,053001,ADAMS COUNTY,053000,WA
R,053003,ASOTIN COUNTY,053000,WA
R,053005,BENTON COUNTY,053000,WA
R,053007,CHELAN COUNTY,053000,WA
R,053009,CLALLAM COUNTY,053000,WA
D,053011,CLARK COUNTY,053000,WA
R,053013,COLUMBIA COUNTY,053000,WA
R,053015,COWLITZ COUNTY,053000,WA
R,053017,DOUGLAS COUNTY,053000,WA
R,053019,FERRY COUNTY,053000,WA
R,053021,FRANKLIN COUNTY,053000,WA
R,053023,GARFIELD COUNTY,053000,WA
R,053025,GRANT COUNTY,053000,WA
D,053027,GRAYS HARBOR COUNTY,053000,WA
D,053029,ISLAND COUNTY,053000,WA
D,053031,JEFFERSON COUNTY,053000,WA
D,053033,KING COUNTY,053000,WA
D,053035,KITSAP COUNTY,053000,WA
R,053037,KITTITAS COUNTY,053000,WA
R,053039,KLICKITAT COUNTY,053000,WA
R,053041,LEWIS COUNTY,053000,WA
R,053043,LINCOLN COUNTY,053000,WA
D,053045,MASON COUNTY,053000,WA
R,053047,OKANOGAN COUNTY,053000,WA
D,053049,PACIFIC COUNTY,053000,WA
R,053051,PEND OREILLE COUNTY,053000,WA
D,053053,PIERCE COUNTY,053000,WA
D,053055,SAN JUAN COUNTY,053000,WA
R,053057,SKAGIT COUNTY,053000,WA
R,053059,SKAMANIA COUNTY,053000,WA
D,053061,SNOHOMISH COUNTY,053000,WA
R,053063,SPOKANE COUNTY,053000,WA
R,053065,STEVENS COUNTY,053000,WA
D,053067,THURSTON COUNTY,053000,WA
D,053069,WAHKIAKUM COUNTY,053000,WA
R,053071,WALLA WALLA COUNTY,053000,WA
D,053073,WHATCOM COUNTY,053000,WA
R,053075,WHITMAN COUNTY,053000,WA
R,053077,YAKIMA COUNTY,053000,WA
R,054001,BARBOUR COUNTY,054000,WV
R,054003,BERKELEY COUNTY,054000,WV
R,054005,BOONE COUNTY,054000,WV
R,054007,BRAXTON COUNTY,054000,WV
R,054009,BROOKE COUNTY,054000,WV
R,054011,CABELL COUNTY,054000,WV
R,054013,CALHOUN COUNTY,054000,WV
R,054015,CLAY COUNTY,054000,WV
R,054017,DODDRIDGE COUNTY,054000,WV
R,054019,FAYETTE COUNTY,054000,WV
R,054021,GILMER COUNTY,054000,WV
R,054023,GRANT COUNTY,054000,WV
R,054025,GREENBRIER COUNTY,054000,WV
R,054027,HAMPSHIRE COUNTY,054000,WV
R,054029,HANCOCK COUNTY,054000,WV
R,054031,HARDY COUNTY,054000,WV
R,054033,HARRISON COUNTY,054000,WV
R,054035,JACKSON COUNTY,054000,WV
D,054037,JEFFERSON COUNTY,054000,WV
R,054039,KANAWHA COUNTY,054000,WV
R,054041,LEWIS COUNTY,054000,WV
R,054043,LINCOLN COUNTY,054000,WV
R,054045,LOGAN COUNTY,054000,WV
R,054047,MCDOWELL COUNTY,054000,WV
R,054049,MARION COUNTY,054000,WV
R,054051,MARSHALL COUNTY,054000,WV
R,054053,MASON COUNTY,054000,WV
R,054055,MERCER COUNTY,054000,WV
R,054057,MINERAL COUNTY,054000,WV
R,054059,MINGO COUNTY,054000,WV
R,054061,MONONGALIA COUNTY,054000,WV
R,054063,MONROE COUNTY,054000,WV
R,054065,MORGAN COUNTY,054000,WV
R,054067,NICHOLAS COUNTY,054000,WV
R,054069,OHIO COUNTY,054000,WV
R,054071,PENDLETON COUNTY,054000,WV
R,054073,PLEASANTS COUNTY,054000,WV
R,054075,POCAHONTAS COUNTY,054000,WV
R,054077,PRESTON COUNTY,054000,WV
R,054079,PUTNAM COUNTY,054000,WV
R,054081,RALEIGH COUNTY,054000,WV
R,054083,RANDOLPH COUNTY,054000,WV
R,054085,RITCHIE COUNTY,054000,WV
R,054087,ROANE COUNTY,054000,WV
R,054089,SUMMERS COUNTY,054000,WV
R,054091,TAYLOR COUNTY,054000,WV
R,054093,TUCKER COUNTY,054000,WV
R,054095,TYLER COUNTY,054000,WV
R,054097,UPSHUR COUNTY,054000,WV
R,054099,WAYNE COUNTY,054000,WV
D,054101,WEBSTER COUNTY,054000,WV
R,054103,WETZEL COUNTY,054000,WV
R,054105,WIRT COUNTY,054000,WV
R,054107,WOOD COUNTY,054000,WV
R,054109,WYOMING COUNTY,054000,WV
D,055001,ADAMS COUNTY,055000,WI
D,055003,ASHLAND COUNTY,055000,WI
R,055005,BARRON COUNTY,055000,WI
D,055007,BAYFIELD COUNTY,055000,WI
R,055009,BROWN COUNTY,055000,WI
D,055011,BUFFALO COUNTY,055000,WI
R,055013,BURNETT COUNTY,055000,WI
R,055015,CALUMET COUNTY,055000,WI
R,055017,CHIPPEWA COUNTY,055000,WI
D,055019,CLARK COUNTY,055000,WI
D,055021,COLUMBIA COUNTY,055000,WI
D,055023,CRAWFORD COUNTY,055000,WI
D,055025,DANE COUNTY,055000,WI
R,055027,DODGE COUNTY,055000,WI
D,055029,DOOR COUNTY,055000,WI
D,055031,DOUGLAS COUNTY,055000,WI
D,055033,DUNN COUNTY,055000,WI
D,055035,EAU CLAIRE COUNTY,055000,WI
R,055037,FLORENCE COUNTY,055000,WI
R,055039,FOND DU LAC COUNTY,055000,WI
D,055041,FOREST COUNTY,055000,WI
D,055043,GRANT COUNTY,055000,WI
D,055045,GREEN COUNTY,055000,WI
R,055047,GREEN LAKE COUNTY,055000,WI
D,055049,IOWA COUNTY,055000,WI
R,055051,IRON COUNTY,055000,WI
D,055053,JACKSON COUNTY,055000,WI
R,055055,JEFFERSON COUNTY,055000,WI
D,055057,JUNEAU COUNTY,055000,WI
D,055059,KENOSHA COUNTY,055000,WI
R,055061,KEWAUNEE COUNTY,055000,WI
D,055063,LA CROSSE COUNTY,055000,WI
D,055065,LAFAYETTE COUNTY,055000,WI
R,055067,LANGLADE COUNTY,055000,WI
R,055069,LINCOLN COUNTY,055000,WI
R,055071,MANITOWOC COUNTY,055000,WI
R,055073,MARATHON COUNTY,055000,WI
R,055075,MARINETTE COUNTY,055000,WI
D,055077,MARQUETTE COUNTY,055000,WI
D,055078,MENOMINEE COUNTY,055000,WI
D,055079,MILWAUKEE COUNTY,055000,WI
D,055081,MONROE COUNTY,055000,WI
R,055083,OCONTO COUNTY,055000,WI
R,055085,ONEIDA COUNTY,055000,WI
R,055087,OUTAGAMIE COUNTY,055000,WI
R,055089,OZAUKEE COUNTY,055000,WI
D,055091,PEPIN COUNTY,055000,WI
R,055093,PIERCE COUNTY,055000,WI
R,055095,POLK COUNTY,055000,WI
D,055097,PORTAGE COUNTY,055000,WI
D,055099,PRICE COUNTY,055000,WI
D,055101,RACINE COUNTY,055000,WI
D,055103,RICHLAND COUNTY,055000,WI
D,055105,ROCK COUNTY,055000,WI
R,055107,RUSK COUNTY,055000,WI
R,055109,ST. CROIX COUNTY,055000,WI
R,055111,SAUK COUNTY,055000,WI
D,055113,SAWYER COUNTY,055000,WI
R,055115,SHAWANO COUNTY,055000,WI
R,055117,SHEBOYGAN COUNTY,055000,WI
R,055119,TAYLOR COUNTY,055000,WI
D,055121,TREMPEALEAU COUNTY,055000,WI
D,055123,VERNON COUNTY,055000,WI
R,055125,VILAS COUNTY,055000,WI
R,055127,WALWORTH COUNTY,055000,WI
R,055129,WASHBURN COUNTY,055000,WI
R,055131,WASHINGTON COUNTY,055000,WI
